id,message,created_time,likes_count,comments_count,shares_count
124319427612935_2119230328121825,"Something special is in the air! 
1. Like & share this post with your friends👍
2. Follow us on Instagram📸 
And you just might be the one who wins a 3D painting from our beautiful Gift Collection.🎁
Take a look right here: https://www.jeanpierreweill.com/collections/gift
∗The winner will be announced after November 25th.",2018-10-28T15:33:00+0000,96,0,3
124319427612935_2130480683663456,"The TLC Summit, a conference dedicated to elevating the conscious practice of leadership, takes place this week and features Jean-Pierre Weill as a keynote speaker! 
Jean-Pierre will present his book, ""The Well of Being.” Through thought-provoking and humorous paintings and text, the reader embarks on an introspective journey to reconnect with the source of his or her well-being. Find out more about ""The Well of Being"" on our website: http://bit.ly/BookJPW",2018-10-25T06:30:00+0000,11,0,1
124319427612935_2110777528967105,This painting of a couple dancing on a forest trail as the moon shines brightly above them is the perfect gift for any romantic occasion. Available for purchase right here: https://bit.ly/2JfcAHY,2018-10-23T16:30:00+0000,21,0,3
124319427612935_2110774562300735,"Our beautiful, more-than-meets-the-eye creations are displayed all over the world! If you are living in New York or just visiting there, make some time and visit our gallery at Artiz, 135 East 65th St. For all our gallery locations around the globe, visit our website: https://www.jeanpierreweill.com/pages/galleries",2018-10-21T16:30:01+0000,120,1,5
124319427612935_2110773405634184,"If you are a fan of the arts and happen to be in Jerusalem, drop by our gallery at Mamilla mall and enjoy some colorful, engaging, and unique pieces of work. For more information and gallery locations, visit: https://www.jeanpierreweill.com/pages/galleries",2018-10-18T16:30:02+0000,24,1,1
124319427612935_2108210039223854,"Engaging with any kind of art opens our minds to new ideas, emotions, and ways of thinking. Allow yourself to spend some time engaging with beautiful paintings such as our ""Where's Pablo"" piece: 
http://bit.ly/WhereIsPabloLE",2018-10-16T16:30:00+0000,18,0,4
124319427612935_2108207292557462,"""The most beautiful thing we can experience is the mysterious. It is the source of all true art and science."" - Albert Einstein.
We try to pour our sense of wonder into our art, and it is through our senses that we experience some of life's most beautiful moments. Now you can, too: https://www.jeanpierreweill.com/collections/gift/products/einstien-1",2018-10-13T16:30:00+0000,24,0,7
124319427612935_2108201795891345,"Our 3D glass paintings are vivid with detail yet leave just enough room for mystery - they are sure to spark the imagination and interest of anyone who lays eyes on them. With such art in your home, you will never run out of fascinating conversation topics. You can see many  of our works on our website: https://www.jeanpierreweill.com/",2018-10-11T16:30:00+0000,22,2,6
124319427612935_2103047449740113,"""Reality leaves a lot to the imagination."" – John Lennon
The simplest way to express complex thoughts and ideas is through art. For further details about this portrait of John Lennon , visit us at: https://www.jeanpierreweill.com/collections/gift/products/john-lennon",2018-10-09T16:30:01+0000,10,1,4
124319427612935_2103046573073534,"Our goal is to bring joy and calm to your home through a beautiful piece of art, one that is both pleasant and intriguing. For more information about this special painting and all of our creations, please visit us at: http://bit.ly/CityOverlookGC",2018-10-07T16:29:00+0000,23,1,2
124319427612935_2103045783073613,"Exhibiting a piece of art in your home can provide a glimpse to your inner world and complexity, before a single word has been uttered. If you take a look at the ""Balloon Over Paris Bridge"" for example, you will find yourself engulfed in a sweet sense of nostalgia for childhood and romance. For additional details about this painting visit our website at: http://bit.ly/BalloonOverParisBridgeGC",2018-10-04T18:28:00+0000,34,1,4
124319427612935_2090802057631319,"Sukkot, the Festival of Booths, is a holiday in which to be joyful and express gratitude for the bounty in our lives. 

Bring joy to a loved one with 15% off our full line of Gift Collection paintings until the end of the holiday (October 2, 2018) using discount code JOYFULHOLIDAY

https://www.jeanpierreweill.com/discount/JOYFULHOLIDAY?redirect=%2Fcollections%2Fgift 

http://bit.ly/GiftCollectionJPW 
 
חג שמח!",2018-09-23T14:03:58+0000,4,0,0
124319427612935_533160467130801,"Congratulations to Traci for getting 89 likes for her Gift Collection design suggestion. Her prize is a ""Fiddler"" piece, which is on its way to her home!

http://bit.ly/GiftCollectionJPW",2018-09-12T20:33:00+0000,18,4,0
124319427612935_2070435813001277,"May this New Year bring a fresh sense of aliveness and sweetness to your life! Shana Tova!

From the studio team ~ Jean-Pierre Weill, Davida and Safira",2018-09-08T20:08:53+0000,12,3,0
124319427612935_2058017917576400,"We can be so hard on ourselves and hold such high expectations while making little space for the process... We like to meet often, to brainstorm and keep the creative and business process engaging and fun. 

How do you make space for process in your work?",2018-08-31T12:34:00+0000,17,0,2
124319427612935_2056949471016578,,2018-08-29T20:50:40+0000,10,0,1
124319427612935_2055502904494568,"Meet the family! Safira Klein joined Jean-Pierre Weill's studio in 2016, bringing a bright palette and fresh eyes to the artwork she grew up with. In her spare time, she goes to the Tel Aviv beach and local cafes to sketch.

Follow her on instagram http://instagram.com/safiraklein!",2018-08-28T19:28:39+0000,27,6,2
124319427612935_2030081987036660,"Fill in the blank and WIN: I would like to see a Jean-Pierre Weill Gift Collection painting of  ___________. 
What scene, image, or interaction would you like to hang on your wall or give as a gift?

Check out what we already have in the Collection here: http://bit.ly/GiftCollectionJPW 

We'll send a FREE Gift Collection painting to whoever posts the comment that gets the most likes!*

*before August 26, 2018",2018-08-20T18:00:01+0000,83,48,17
124319427612935_2030048030373389,"The challenge of getting artwork out there.

Please share your thoughts in the comments below!

There have been many changes in the contemporary and commercial art world since Jean-Pierre Weill first came out with 3D painting on glass. This article describes some of the modern-day shifts in the art world landscape: 

https://www.nytimes.com/2017/10/28/arts/art-galleries-museums.html?rref=collection%2Fspotlightcollection%2Ffine-arts-special-section&action=click&contentCollection=design&region=rank&module=package&version=highlights&contentPlacement=2&pgtype=collection 

Rachel Rotenberg

Please write your feedback and ideas in the comments below!",2018-08-16T23:00:00+0000,0,0,1
124319427612935_2018688461509346,"Tag your New Yorker friends!

A photograph from the set up of Jean-Pierre Weill's exhibit at ARTIZ Gallery in Manhattan. More to follow! 
Come check it out: 
135 east 65th street 
Between Lexington and Park Avenue",2018-08-13T00:00:00+0000,24,0,2
124319427612935_2018691558175703,"Invite a friend over for drinks this summer evening. Talk about art, talk about memory, talk about love. 

Check out ""Nite Cap"" - this cat will show you how it's done!",2018-08-10T09:00:01+0000,11,0,1
124319427612935_2018682804843245,"""Art? That's a man's name."" Happy Birthday, Andy Warhol!

~ https://www.brainyquote.com/quotes/andy_warhol_597863",2018-08-07T15:00:02+0000,7,0,0
124319427612935_1990702410974618,"Which design do you like best? Comment below your preferred image :) ⬇

Explore more Jean-Pierre Weill 3D paintings on glass. Click > http://bit.ly/GiftCollectionJPW",2018-07-29T15:00:01+0000,2,3,0
124319427612935_1990693954308797,"On an imaginary street reminiscent of Jean-Pierre Weill's native Paris, a boy has a vision of men floating in space, rising and falling with their umbrellas. A sign, ""Beauty"", reminds us that we find what we seek. 

MEN RAINING > http://bit.ly/MenRainingGC
100 $
9 X 11 INCHES
2.7 LBS.
MIXED MEDIA 3D PAINTING ON GLASS

click to see from our Gift Collection > http://bit.ly/GiftCollectionJPW",2018-07-25T16:00:01+0000,9,2,1
124319427612935_1996166603761532,"""In love, the paradox occurs that two beings become one and yet remain two."" 
                  - Erich Fromm

With Tu B'Av ahead of us, we have something special to offer you: 

22% off ""City Overlook"" and ""Moonlight Dance"" - 3D paintings on glass from our Gift Collection. These are a perfect gift for your loved ones ❤ Use code LOVE22 at Checkout to get the discount 》 http://bit.ly/CityOverlookGC
http://bit.ly/MoonlightDanceGC

Valid between 24.7- 27.7.18 or while supplies last.",2018-07-24T15:22:59+0000,2,0,0
124319427612935_1990684534309739,"TREE OF LIFE > http://bit.ly/TreeOfLifeGC
9 X 11 INCHES
2.7 LBS.
MIXED MEDIA 3D PAINTING ON GLASS

click to see more Gift Collection 3D paintings on glass > http://bit.ly/GiftCollectionJPW",2018-07-21T17:30:00+0000,17,2,5
124319427612935_1968631986514994,"Happy Birthday, Frida Kahlo!
Read more about her art > https://www.theartstory.org/artist-kahlo-frida.htm",2018-07-07T09:39:09+0000,16,0,3
124319427612935_1964250210286505,"Celebrating the plurality of humanity that is the United States of America! Happy Birthday to the Stars & Stripes! 🇺🇸🎂🎉🎈

Check out NEW YORK SUMMER >  http://bit.ly/NewYorkSummerLE
18 X 14 INCHES, MIXED MEDIA 3D PAINTING ON GLASS",2018-07-04T17:39:06+0000,12,2,2
124319427612935_1959393697438823,"Meet Jean-Pierre Weill's wife and source of inspiration -  Rachel Rotenberg 

My goal is to engage the observer in this moment. My sculptures are muscular movements with intimate, provocative, mysterious, sensuous and even humorous moments. A single piece represents an amalgam of relationships. The sculptures speak through association and metaphor, awakening and stimulating imagination, mine and I hope yours.",2018-07-01T16:41:00+0000,4,0,0
